epoch,total_loss,pde1_loss,pde2_loss,pde3_loss,dissipated_power_loss,volume_loss,pde1_loss_smooth,pde2_loss_smooth,pde3_loss_smooth,dissipated_power_loss_smooth,volume_loss_smooth
246,11762.083984375,8386.064171791077,146.9017006456852,0.6092265625000001,2.74242099609375,1.818370446562767e-05,0.8386064171791077,0.01469017006456852,2133.8894217368215,9141.4033203125,21.297583946508894
247,11722.49609375,8245.99802494049,146.4865356683731,0.6082124511718751,2.7358716796875,1.8235592171549796e-05,0.8245998024940491,0.01464865356683731,2119.341330928437,9119.572265625,21.251142953160524
248,11682.77734375,8106.176257133484,146.06188982725143,0.607232080078125,2.729334375,1.8286533653736114e-05,0.8106176257133484,0.014606188982725143,2104.651526328118,9097.78125,21.205963572303517
249,11642.880859375,7966.670989990234,145.62884345650673,0.606286474609375,2.72279443359375,1.8336525186896324e-05,0.7966670989990234,0.014562884345650673,2089.821467443966,9075.9814453125,21.161549818791173
250,11730.3408203125,7827.607989311218,145.18911018967628,0.605376708984375,2.716280859375,1.838556304574013e-05,0.7827607989311218,0.014518911018967628,2074.856942289043,9054.26953125,21.117446298316736
251,11689.3876953125,7689.083218574524,144.80987563729286,0.6043189941406251,2.7100160156250004,1.843261905014515e-05,0.7689083218574524,0.014480987563729286,2059.190370882061,9033.38671875,21.07238745542577
252,11648.337890625,7551.186084747314,144.4856822490692,0.603136669921875,2.7039416015625,1.8479734659194946e-05,0.7551186084747314,0.014448568224906921,2042.9498836062412,9013.138671875,21.028370242409437
253,11607.2900390625,7414.015531539917,144.21151019632816,0.60185556640625,2.6980429687500003,1.8524859100580216e-05,0.7414015531539917,0.014421151019632816,2026.2526745992363,8993.4765625,20.982865035811756
254,11566.30078125,7277.5799036026,143.98104511201382,0.600502783203125,2.69229814453125,1.8569009378552437e-05,0.72775799036026,0.014398104511201382,2009.2001776740362,8974.3271484375,20.936707678153198
255,11525.3857421875,7142.005562782288,143.78774911165237,0.5991066406250001,2.6866763671875002,1.8613215535879136e-05,0.7142005562782288,0.014378774911165237,1991.8844850813039,8955.587890625,20.89063515923226
256,11484.478515625,7007.383704185486,143.623948097229,0.597694384765625,2.6811287109375,1.8655410036444665e-05,0.7007383704185486,0.0143623948097229,1974.3842526972003,8937.095703125,20.842021304448053
257,11443.60546875,6873.784065246582,143.48250813782215,0.5962931640625,2.6756361328125,1.86966247856617e-05,0.6873784065246582,0.014348250813782215,1956.7680302662193,8918.787109375,20.791625869569998
258,11402.69921875,6741.269826889038,143.35510320961475,0.594926953125,2.67015908203125,1.8735820427536965e-05,0.6741269826889038,0.014335510320961475,1939.0881442559185,8900.5302734375,20.737964230284888
259,11361.6943359375,6610.00669002533,143.2342827320099,0.5936184082031251,2.6646591796875,1.8775055184960367e-05,0.661000669002533,0.014323428273200989,1921.3924760639202,8882.197265625,20.682902861121647
260,11320.646484375,6480.07333278656,143.11231672763824,0.592385888671875,2.6591416992187504,1.8812265247106552e-05,0.648007333278656,0.014311231672763824,1903.7129596112209,8863.8056640625,20.62387123403687
261,11279.544921875,6351.589560508728,142.98220165073872,0.591246044921875,2.6535914062500003,1.8849510699510576e-05,0.6351589560508728,0.014298220165073872,1886.0791460534092,8845.3046875,20.562761410830262
262,11238.3408203125,6224.67041015625,142.8376417607069,0.590210791015625,2.6479880859375005,1.888575777411461e-05,0.622467041015625,0.01428376417607069,1868.5060178449057,8826.626953125,20.498173146496356
263,11197.05859375,6099.40230846405,142.67370104789734,0.5892892578125001,2.6423373046875,1.8919963389635085e-05,0.609940230846405,0.014267370104789734,1851.000570134027,8807.791015625,20.428788897773302
264,11155.611328125,5975.935459136963,142.48614199459553,0.58848720703125,2.6366115234375003,1.895420253276825e-05,0.5975935459136963,0.014248614199459553,1833.5640813873906,8788.705078125,20.356589086886743
265,11114.0478515625,5854.361653327942,142.27217063307762,0.587807763671875,2.6308271484375,1.898639276623726e-05,0.5854361653327942,0.014227217063307762,1816.1952197059727,8769.423828125,20.279208048189957
266,11072.330078125,5734.75182056427,142.03041791915894,0.587249853515625,2.6249765625,1.9018612802028658e-05,0.573475182056427,0.014203041791915894,1798.8816709402017,8749.921875,20.198658293229528
267,11030.5390625,5617.260932922363,141.76120050251484,0.58681181640625,2.61908759765625,1.9050858914852144e-05,0.5617260932922363,0.014176120050251484,1781.613217462378,8730.2919921875,20.11476054945433
268,10988.6591796875,5501.917600631714,141.46465808153152,0.5864884765625,2.6131652343750003,1.9080007448792458e-05,0.5501917600631714,0.014146465808153152,1764.3689793339,8710.55078125,20.024216274440732
269,10946.693359375,5388.85772228241,141.14351943135262,0.5862744140625,2.60721533203125,1.9110221415758132e-05,0.538885772228241,0.014114351943135262,1747.1318710944615,8690.7177734375,19.93122610756518
270,10904.6865234375,5278.133749961853,140.799880027771,0.5861626953125,2.6012595703125,1.913941651582718e-05,0.5278133749961853,0.0140799880027771,1729.8819538047537,8670.865234375,19.833538108745415
271,10862.587890625,5169.79455947876,140.43770730495453,0.58614501953125,2.5952917968750002,1.9168632104992867e-05,0.516979455947876,0.014043770730495453,1712.5948598586547,8650.97265625,19.732113139473768
272,10820.50390625,5063.9283657073975,140.06066136062145,0.586213916015625,2.5893515625,1.9197870045900345e-05,0.5063928365707397,0.014006066136062145,1695.2520741064218,8631.171875,19.62687987024333
273,10778.4150390625,4960.566163063049,139.67248611152172,0.586361279296875,2.58344150390625,1.922294870018959e-05,0.49605661630630493,0.013967248611152172,1677.833182110713,8611.4716796875,19.513707532036733
274,10736.3681640625,4859.763979911804,139.27685096859932,0.586579638671875,2.5775794921875,1.9251182675361633e-05,0.4859763979911804,0.013927685096859932,1660.3222370799776,8591.931640625,19.39982709159267
275,10694.3388671875,4761.547744274139,138.878021389246,0.58686220703125,2.5717681640625,1.9276298582553864e-05,0.47615477442741394,0.013887802138924599,1642.6996350995905,8572.560546875,19.27897048648947
276,10652.3369140625,4665.928483009338,138.47927562892437,0.5872025390625,2.5660171875,1.9302476197481156e-05,0.46659284830093384,0.013847927562892437,1624.943717060436,8553.390625,19.155232375603873
277,10610.392578125,4572.925269603729,138.08315619826317,0.5875953613281251,2.560339453125,1.9326576963067056e-05,0.4572925269603729,0.013808315619826317,1607.0468439379765,8534.46484375,19.025512208918144
278,10568.51171875,4482.541978359222,137.69179582595825,0.5880365234375,2.5547390625,1.9350690767169e-05,0.44825419783592224,0.013769179582595825,1589.0023502632976,8515.796875,18.891801607750494
279,10526.7705078125,4394.768476486206,137.30712234973907,0.588522216796875,2.549240625,1.9374819472432137e-05,0.4394768476486206,0.013730712234973907,1570.8035235868738,8497.46875,18.754002197901173
280,10485.0166015625,4309.625923633575,136.93016953766346,0.589050244140625,2.543801953125,1.93979162722826e-05,0.43096259236335754,0.013693016953766346,1552.444103406262,8479.33984375,18.611050406932918
281,10443.3955078125,4227.076172828674,136.56143099069595,0.589618603515625,2.5384687500000003,1.942102238535881e-05,0.42270761728286743,0.013656143099069595,1533.9180155421636,8461.5625,18.463834111354345
282,10401.849609375,4147.09746837616,136.2012606114149,0.590226708984375,2.5332240234375,1.94430947303772e-05,0.41470974683761597,0.013620126061141491,1515.224064825161,8444.080078125,18.31129870506993
283,10360.4052734375,4069.6898102760315,135.8482614159584,0.59087412109375,2.5280771484375,1.946517825126648e-05,0.40696898102760315,0.01358482614159584,1496.3587925591855,8426.923828125,18.154324905648537
284,10319.0595703125,3994.828760623932,135.50249859690666,0.591561083984375,2.52302783203125,1.9485170021653177e-05,0.3994828760623932,0.013550249859690666,1477.321044008444,8410.0927734375,17.990946238272727
285,10280.2080078125,3922.528326511383,135.16249135136604,0.5922893066406251,2.5180728515625,1.9506221637129784e-05,0.3922528326511383,0.013516249135136604,1459.9716962971434,8393.576171875,17.847611802114443
286,10245.79296875,3852.7053594589233,134.82839800417423,0.593054296875,2.5132171875000004,1.9527288153767585e-05,0.38527053594589233,0.013482839800417423,1445.8007999568363,8377.390625,17.742559091582393
287,10215.115234375,3785.3464484214783,134.50298458337784,0.593844873046875,2.50848515625,1.9547311589121818e-05,0.3785346448421478,0.013450298458337784,1434.2046863478172,8361.6171875,17.66761757712652
288,10187.42578125,3720.405697822571,134.19106602668762,0.594644775390625,2.50385361328125,1.9566290080547333e-05,0.3720405697822571,0.013419106602668762,1424.663010554832,8346.1787109375,17.616796606137086
289,10162.3134765625,3657.793700695038,133.89748521149158,0.5954334472656251,2.49936943359375,1.9585277885198592e-05,0.3657793700695038,0.013389748521149158,1416.7357395104482,8331.2314453125,17.586069762711986
290,10139.314453125,3597.4565148353577,133.6279697716236,0.5961898437500001,2.495035546875,1.96042750030756e-05,0.35974565148353577,0.013362796977162361,1410.0547804731177,8316.78515625,17.571358111396194
291,10118.0966796875,3539.3357276916504,133.38835909962654,0.596893603515625,2.490870703125,1.9623279571533203e-05,0.35393357276916504,0.013338835909962654,1404.3158117692656,8302.90234375,17.569375910476083
292,10098.390625,3483.3207726478577,133.18349607288837,0.597525341796875,2.4868916015625,1.9641239196062087e-05,0.34833207726478577,0.013318349607288837,1399.2663458147872,8289.638671875,17.576540239615497
293,10079.9892578125,3429.3657541275024,133.0175157636404,0.59806962890625,2.4831140625000003,1.965920627117157e-05,0.34293657541275024,0.01330175157636404,1394.7046054044185,8277.046875,17.591638284383407
294,10062.62890625,3377.3964643478394,132.89344497025013,0.598513916015625,2.47952080078125,1.9677180796861648e-05,0.33773964643478394,0.013289344497025013,1390.470625809321,8265.0693359375,17.61294797088658
295,10046.1845703125,3327.355980873108,132.8140404075384,0.5988501464843751,2.47612236328125,1.9694104790687563e-05,0.3327355980873108,0.013281404040753841,1386.4419579517998,8253.7412109375,17.638198438051404
296,10030.5498046875,3279.167115688324,132.77972117066383,0.599074072265625,2.4729222656250003,1.971103809773922e-05,0.3279167115688324,0.013277972117066383,1382.5255906625462,8243.07421875,17.66722457058779
297,10015.6357421875,3232.8155636787415,132.79052451252937,0.599185693359375,2.46991904296875,1.9729036837816238e-05,0.32328155636787415,0.013279052451252937,1378.655512061312,8233.0634765625,17.700052788823996
298,10001.353515625,3188.234567642212,132.845314219594,0.599188720703125,2.46710390625,1.9747044891119003e-05,0.3188234567642212,0.0132845314219594,1374.78692615794,8223.6796875,17.735056766346588
299,9987.541015625,3145.3707814216614,132.9414453357458,0.59908935546875,2.4644396484375,1.9764000549912454e-05,0.31453707814216614,0.013294144533574581,1370.890873947792,8214.798828125,17.770791926582433
300,10062.6923828125,3104.1932106018066,133.07598419487476,0.598896826171875,2.4619646484375,1.977990195155144e-05,0.31041932106018066,0.013307598419487476,1366.9521801526425,8206.548828125,17.806859146422994
301,10049.580078125,3064.4145607948303,133.30629095435143,0.598430224609375,2.45978525390625,1.979581080377102e-05,0.30644145607948303,0.013330629095435143,1362.5555909126197,8199.2841796875,17.84392742644968
302,10036.8798828125,3026.0416865348816,133.62103141844273,0.597728564453125,2.4578794921875002,1.981278695166111e-05,0.30260416865348816,0.013362103141844273,1357.7836806870182,8192.931640625,17.882641306022833
303,10024.56640625,2989.029288291931,134.00597497820854,0.596834716796875,2.456206640625,1.9828708842396737e-05,0.2989029288291931,0.013400597497820854,1352.7216144488193,8187.35546875,17.920924185818194
304,10012.7060546875,2953.389585018158,134.44718904793262,0.59579462890625,2.4547505859375,1.984569802880287e-05,0.2953389585018158,0.013444718904793262,1347.4572399541503,8182.501953125,17.960463309171246
305,10001.1298828125,2919.091582298279,134.92809608578682,0.59465390625,2.453428857421875,1.986056938767433e-05,0.2919091582298279,0.013492809608578682,1342.0723172407597,8178.09619140625,17.998279774079037
306,9989.8701171875,2886.122465133667,135.43371111154556,0.59345625,2.45221962890625,1.98765117675066e-05,0.2886122465133667,0.013543371111154556,1336.642092101276,8174.0654296875,18.0370560968272
307,9978.85546875,2854.4309735298157,135.9472330659628,0.592241259765625,2.4510779296875,1.9891396164894106e-05,0.28544309735298157,0.01359472330659628,1331.2279501340163,8170.259765625,18.074713399139
308,9968.1044921875,2823.987603187561,136.45227067172527,0.5910442382812501,2.4499885253906255,1.9906284287571906e-05,0.2823987603187561,0.013645227067172527,1325.8808680237998,8166.62841796875,18.112045738712368
309,9957.49609375,2794.731855392456,136.9351428002119,0.58989453125,2.44890029296875,1.9921181723475458e-05,0.2794731855392456,0.01369351428002119,1320.637815312366,8163.0009765625,18.148887176991593
310,9947.04296875,2766.5984630584717,137.38088309764862,0.58881494140625,2.44780810546875,1.9936082884669306e-05,0.27665984630584717,0.013738088309764862,1315.5206560139777,8159.3603515625,18.18505014573077
311,9936.6494140625,2739.5516633987427,137.77762651443481,0.587823486328125,2.44667783203125,1.994992233812809e-05,0.27395516633987427,0.013777762651443481,1310.5443842150635,8155.5927734375,18.21946626934232
312,9926.3544921875,2713.5056257247925,138.11487704515457,0.586930859375,2.445520751953125,1.9964834675192834e-05,0.27135056257247925,0.013811487704515457,1305.708876879944,8151.73583984375,18.253888312191975
313,9916.04296875,2688.440978527069,138.38465325534344,0.58614384765625,2.4443043457031255,1.9977619871497155e-05,0.2688440978527069,0.013838465325534344,1301.0110459523567,8147.68115234375,18.285384755438827
314,9905.7646484375,2664.29603099823,138.58117163181305,0.58546376953125,2.4430464843750004,1.9991476088762284e-05,0.266429603099823,0.013858117163181305,1296.4405159376183,8143.48828125,18.31674826013068
315,9895.3955078125,2641.0388946533203,138.70134018361568,0.5848886230468751,2.4417164062500003,2.000427059829235e-05,0.26410388946533203,0.013870134018361568,1291.9847112981734,8139.0546875,18.346023522121186
316,9885.009765625,2618.6615228652954,138.74387368559837,0.5844135253906251,2.440340625,2.0018134266138078e-05,0.26186615228652954,0.013874387368559837,1287.6298728603506,8134.46875,18.3750992231046
317,9874.5341796875,2597.1421599388123,138.70974071323872,0.584031494140625,2.438904052734375,2.002987079322338e-05,0.2597142159938812,0.013870974071323872,1283.36196429118,8129.68017578125,18.401167473823534
318,9864.0517578125,2576.48766040802,138.60330916941166,0.583733837890625,2.437436279296875,2.0042676478624344e-05,0.257648766040802,0.013860330916941166,1279.1672408553495,8124.78759765625,18.427117359597105
319,9853.4921875,2556.6938519477844,138.42874206602573,0.58351103515625,2.435922509765625,2.0054420456290245e-05,0.25566938519477844,0.013842874206602573,1275.0310173929029,8119.74169921875,18.45110724077017
320,9842.908203125,2537.7625226974487,138.1926704198122,0.583353125,2.4343823730468754,2.0067235454916953e-05,0.2537762522697449,0.01381926704198122,1270.9414395452477,8114.60791015625,18.47509310616772
321,9832.375,2519.690990447998,137.90215365588665,0.58325048828125,2.4328445800781253,2.0078983157873154e-05,0.2519690990447998,0.013790215365588665,1266.8865248684597,8109.48193359375,18.49719459111293
322,9821.7744140625,2502.4765729904175,137.56451196968555,0.583193408203125,2.4312779296875,2.008967101573944e-05,0.25024765729904175,0.013756451196968555,1262.8541833592753,8104.259765625,18.517488724969553
323,9811.212890625,2486.1112236976624,137.18693517148495,0.5831729492187501,2.429718310546875,2.0102493464946746e-05,0.24861112236976624,0.013718693517148495,1258.8328368200746,8099.06103515625,18.538806827131793
324,9800.6396484375,2470.5514311790466,136.77614741027355,0.583180224609375,2.428157666015625,2.011318691074848e-05,0.24705514311790466,0.013677614741027355,1254.8080099498766,8093.85888671875,18.557274032362443
325,9790.08984375,2455.780655145645,136.33733615279198,0.583208056640625,2.42661064453125,2.0123880356550216e-05,0.24557806551456451,0.013633733615279198,1250.767901772604,8088.7021484375,18.574787428993886
326,9779.5595703125,2441.7582154273987,135.87528839707375,0.58324970703125,2.425080615234375,2.013564668595791e-05,0.24417582154273987,0.013587528839707375,1246.6995792080124,8083.60205078125,18.59220586150434
327,9769.02734375,2428.4374713897705,135.39263978600502,0.583299169921875,2.423567578125,2.0146345719695093e-05,0.24284374713897705,0.013539263978600502,1242.5899403025687,8078.55859375,18.60749395713242
328,9758.5205078125,2415.7775938510895,134.89077799022198,0.583351904296875,2.4220835449218754,2.0157048478722573e-05,0.24157775938510895,0.013489077799022198,1238.4281176042714,8073.61181640625,18.62151666075181
329,9748.03125,2403.7358164787292,134.3691535294056,0.583404150390625,2.4206302734375003,2.0167753100395202e-05,0.24037358164787292,0.01343691535294056,1234.2045046717249,8068.767578125,18.634186519302602
330,9737.5166015625,2392.268031835556,133.82649049162865,0.5834533691406251,2.419198388671875,2.0177392289042474e-05,0.2392268031835556,0.013382649049162865,1229.911135715156,8063.99462890625,18.644415402494587
331,9726.98828125,2381.366342306137,133.25964100658894,0.583497802734375,2.4177928710937504,2.0187031477689743e-05,0.2381366342306137,0.013325964100658894,1225.54254543149,8059.3095703125,18.653109097498373
332,9716.4833984375,2371.01286649704,132.66506604850292,0.5835373535156251,2.4164255859375,2.019774541258812e-05,0.23710128664970398,0.013266506604850292,1221.097841946248,8054.751953125,18.661056216610405
333,9705.990234375,2361.1971735954285,132.03879818320274,0.583571826171875,2.4150938964843753,2.020631916821003e-05,0.23611971735954285,0.013203879818320274,1216.577153284321,8050.31298828125,18.6653567053105
334,9695.478515625,2351.9201576709747,131.37576170265675,0.5836024414062501,2.4137865234375,2.0215963944792746e-05,0.23519201576709747,0.013137576170265675,1211.9830359664047,8045.955078125,18.668880051675842
335,9684.9208984375,2343.188375234604,130.6728459894657,0.5836307617187501,2.4124933593750004,2.0225614309310913e-05,0.2343188375234604,0.013067284598946571,1207.3200219353603,8041.64453125,18.670641824035556
336,9674.3828125,2335.0070416927338,129.92593459784985,0.58365849609375,2.41123330078125,2.023419179022312e-05,0.23350070416927338,0.012992593459784985,1202.5927225424093,8037.4443359375,18.66969010778871
337,9663.861328125,2327.3932933807373,129.13214974105358,0.5836880859375,2.4100018066406252,2.0242774859070777e-05,0.23273932933807373,0.012913214974105358,1197.807805913355,8033.33935546875,18.667031006137222
338,9653.3544921875,2320.341020822525,128.28944250941277,0.5837213867187501,2.4087969726562504,2.0251356065273284e-05,0.2320341020822525,0.012828944250941277,1192.9697914711141,8029.3232421875,18.662678960262838
339,9642.8017578125,2313.860058784485,127.3963414132595,0.5837611816406251,2.4075969726562505,2.026101388037205e-05,0.2313860058784485,0.01273963414132595,1188.0858925355278,8025.3232421875,18.657602700550683
340,9632.2919921875,2307.954579591751,126.45334005355835,0.583809130859375,2.4064281738281252,2.0269598811864852e-05,0.2307954579591751,0.012645334005355835,1183.1585129816667,8021.42724609375,18.64989654137662
341,9621.76171875,2302.6102781295776,125.45996345579624,0.583867529296875,2.4052693359375,2.0279262214899062e-05,0.23026102781295776,0.012545996345579624,1178.1922325852938,8017.564453125,18.64149889840064
342,9611.2744140625,2297.8265583515167,124.41758997738361,0.5839376464843751,2.40413994140625,2.028677798807621e-05,0.22978265583515167,0.012441758997738361,1173.1885280962524,8013.7998046875,18.629578285248613
343,9600.7255859375,2293.5953736305237,123.32743965089321,0.5840212890625001,2.40300703125,2.0294295623898505e-05,0.22935953736305237,0.012332743965089321,1168.148767193692,8010.0234375,18.616094619939986
344,9590.158203125,2289.9113595485687,122.1917849034071,0.5841197265625,2.40188203125,2.0303962752223015e-05,0.22899113595485687,0.01221917849034071,1163.0752633880475,8006.2734375,18.602935814176362
345,9579.5791015625,2286.764532327652,121.01211585104465,0.58423388671875,2.400768017578125,2.0312558859586715e-05,0.2286764532327652,0.012101211585104465,1157.968117938217,8002.56005859375,18.587221218484046
346,9569.041015625,2284.1347754001617,119.79090981185436,0.58436455078125,2.39967978515625,2.032008208334446e-05,0.22841347754001617,0.011979090981185436,1152.8293623101054,7998.9326171875,18.568984374987508
347,9558.4599609375,2282.0161283016205,118.53031814098358,0.584512548828125,2.398591845703125,2.0327605307102205e-05,0.22820161283016205,0.011853031814098358,1147.659953137132,7995.30615234375,18.549222722003833
348,9547.8349609375,2280.386835336685,117.23347008228302,0.584678271484375,2.39750302734375,2.0335130393505097e-05,0.22803868353366852,0.011723347008228302,1142.4617758693566,7991.6767578125,18.527959866305537
349,9537.26171875,2279.2378067970276,115.90243317186832,0.58486220703125,2.3964399902343754,2.0342657342553138e-05,0.22792378067970276,0.011590243317186832,1137.238363485114,7988.13330078125,18.50521277784992
350,9603.806640625,2278.5355150699615,114.54018764197826,0.585064306640625,2.395391162109375,2.0351260900497437e-05,0.22785355150699615,0.011454018764197826,1131.9923585792203,7984.63720703125,18.481960819372034
351,9592.8544921875,2277.900278568268,113.21951635181904,0.585073193359375,2.394505224609375,2.0357714965939522e-05,0.22779002785682678,0.011321951635181904,1126.3342205548543,7981.68408203125,18.455442813440754
352,9581.90234375,2277.415245771408,111.93371377885342,0.584920751953125,2.3937581542968753,2.0366322249174117e-05,0.2277415245771408,0.011193371377885342,1120.3469399244786,7979.19384765625,18.4295464105237
353,9571.8603515625,2277.2060334682465,110.67450046539307,0.5846449218750001,2.393151416015625,2.037385292351246e-05,0.22772060334682465,0.011067450046539307,1114.6660606650403,7977.17138671875,18.41077548976091
354,9563.353515625,2277.3782908916473,109.43365283310413,0.5842834960937501,2.3926291992187503,2.03813873231411e-05,0.22773782908916473,0.010943365283310413,1109.859933500833,7975.4306640625,18.40847052303843
355,9556.08984375,2278.0366241931915,108.20348747074604,0.583870654296875,2.392153564453125,2.0388923585414885e-05,0.22780366241931915,0.010820348747074604,1105.8134475044571,7973.84521484375,18.41955068653988
356,9549.9296875,2279.217541217804,106.97745718061924,0.5834353515625,2.3917236328125,2.039538323879242e-05,0.2279217541217804,0.010697745718061924,1102.4330160563986,7972.412109375,18.440569657260312
357,9544.650390625,2280.9018194675446,105.7488564401865,0.5830001953125,2.39130791015625,2.040291950106621e-05,0.22809018194675446,0.01057488564401865,1099.6350805812108,7971.0263671875,18.471381687059875
358,9540.1171875,2282.998412847519,104.51231151819229,0.5825815917968751,2.39090068359375,2.0410459488630297e-05,0.2282998412847519,0.010451231151819229,1097.3402148509558,7969.6689453125,18.509263307385254
359,9536.2119140625,2285.386621952057,103.26403193175793,0.58219013671875,2.390500341796875,2.0416922867298127e-05,0.2285386621952057,0.010326403193175793,1095.470836021006,7968.33447265625,18.551803815778385
360,9532.73046875,2287.93203830719,102.00109332799911,0.581832080078125,2.390077294921875,2.0423388108611107e-05,0.228793203830719,0.010200109332799911,1093.9517807653901,7966.92431640625,18.598740875248495
361,9529.6064453125,2290.5217111110687,100.72192177176476,0.5815095214843751,2.3896420898437505,2.0430929958820345e-05,0.22905217111110687,0.010072192177176476,1092.7111074481581,7965.4736328125,18.649944944386334
362,9526.794921875,2293.0575907230377,99.42657314240932,0.581221337890625,2.389211279296875,2.0437397062778474e-05,0.22930575907230377,0.009942657314240932,1091.6808503044886,7964.03759765625,18.702658226300628
363,9524.0927734375,2295.4997420310974,98.11708703637123,0.580965576171875,2.38874677734375,2.04427856951952e-05,0.22954997420310974,0.009811708703637123,1090.806741866254,7962.4892578125,18.756227177583355
364,9521.6259765625,2297.867089509964,96.79613634943962,0.5807390625000001,2.3883038085937502,2.0450331270694733e-05,0.2297867089509964,0.009679613634943962,1090.046547678765,7961.0126953125,18.813026623334736
365,9519.212890625,2300.2055287361145,95.46865709125996,0.5805384765625,2.38784091796875,2.045680209994316e-05,0.23002055287361145,0.009546865709125996,1089.3711665105948,7959.4697265625,18.869814235374633
366,9516.875,2302.5883734226227,94.13996711373329,0.580359765625,2.38737216796875,2.0462194457650186e-05,0.23025883734226227,0.00941399671137333,1088.7633187300526,7957.9072265625,18.92642583402585
367,9514.611328125,2305.0934076309204,92.81644597649574,0.580199755859375,2.386898876953125,2.0468665286898615e-05,0.23050934076309204,0.009281644597649574,1088.2175151752672,7956.32958984375,18.984714538378512
368,9512.458984375,2307.765632867813,91.50510653853416,0.58005419921875,2.386433203125,2.047513797879219e-05,0.2307765632867813,0.009150510653853416,1087.7312757520122,7954.77734375,19.04368539117013
369,9510.33984375,2310.6205463409424,90.21244943141937,0.579918701171875,2.3859528808593753,2.0481610670685768e-05,0.23106205463409424,0.009021244943141937,1087.3034932408336,7953.17626953125,19.10333978367703
370,9508.380859375,2313.651293516159,88.94406259059906,0.5797892578125,2.3854962890625,2.0488087087869645e-05,0.2313651293516159,0.008894406259059906,1086.9324997113144,7951.654296875,19.163688069141017
371,9506.5234375,2316.785901784897,87.70537562668324,0.579660693359375,2.385049951171875,2.0493481308221816e-05,0.23167859017848969,0.008770537562668324,1086.609767720227,7950.16650390625,19.223722267587846
372,9504.7568359375,2319.961190223694,86.49972267448902,0.57952958984375,2.384614013671875,2.0499959588050843e-05,0.23199611902236938,0.008649972267448902,1086.3252319530293,7948.71337890625,19.285368262914744
373,9503.123046875,2323.0844736099243,85.32990701496601,0.579392041015625,2.3842076660156253,2.0505355671048163e-05,0.23230844736099243,0.008532990701496601,1086.0653253155906,7947.35888671875,19.346571539330284
374,9501.49609375,2326.0922729969025,84.19628255069256,0.57924541015625,2.383798974609375,2.0510755479335786e-05,0.23260922729969025,0.008419628255069256,1085.815325565316,7945.99658203125,19.40822100030573
375,9500.4306640625,2328.934073448181,83.09888653457165,0.57908837890625,2.383435400390625,2.0516153424978256e-05,0.23289340734481812,0.008309888653457165,1085.8516318195325,7944.78466796875,19.475528392677234
376,9500.2880859375,2331.5931856632233,82.03724399209023,0.578919580078125,2.383065087890625,2.052263543009758e-05,0.23315931856632233,0.008203724399209023,1086.546495792325,7943.55029296875,19.556443181944815
377,9500.9267578125,2334.0781033039093,81.01063780486584,0.5787357421875,2.3827217285156252,2.0528035238385202e-05,0.23340781033039093,0.008101063780486584,1087.7246871426178,7942.40576171875,19.645906071780246
378,9502.1298828125,2336.394190788269,80.01881651580334,0.57853310546875,2.382400634765625,2.053343690931797e-05,0.2336394190788269,0.008001881651580334,1089.2431726042269,7941.33544921875,19.74246470655828
379,9503.7587890625,2338.5755717754364,79.06144484877586,0.5783080078125,2.382110595703125,2.053883858025074e-05,0.23385755717754364,0.007906144484877586,1090.9861404680705,7940.36865234375,19.844085789139854
380,9505.66015625,2340.635657310486,78.13891395926476,0.5780564453125,2.3818457519531253,2.054424025118351e-05,0.23406356573104858,0.007813891395926476,1092.8600929460372,7939.48583984375,19.949134401192623
381,9507.708984375,2342.5832390785217,77.25062314420938,0.57777548828125,2.381599951171875,2.0549645647406577e-05,0.23425832390785217,0.0077250623144209385,1094.7911603571993,7938.66650390625,20.056282319504703
382,9509.892578125,2344.4242775440216,76.39734540134668,0.57746328125,2.3813932617187503,2.0555049180984496e-05,0.23444242775440216,0.007639734540134668,1096.7239902175497,7937.9775390625,20.164501991965153
383,9512.087890625,2346.131354570389,75.57839620858431,0.577118701171875,2.38120693359375,2.0560454577207564e-05,0.23461313545703888,0.007557839620858431,1098.616716949553,7937.3564453125,20.273062490748543
384,9514.287109375,2347.6867377758026,74.79379884898663,0.57674189453125,2.381050927734375,2.0565859973430633e-05,0.23476867377758026,0.007479379884898663,1100.440959248779,7936.83642578125,20.38144882924871
385,9516.5166015625,2349.0673303604126,74.04283620417118,0.576334423828125,2.380940625,2.0572347566485404e-05,0.23490673303604126,0.007404283620417118,1102.1775592234335,7936.46875,20.4903042809633
386,9518.6455078125,2350.2489924430847,73.32432549446821,0.5758986816406251,2.3808424804687505,2.0577756687998772e-05,0.23502489924430847,0.007332432549446821,1103.8163389113834,7936.1416015625,20.59733218334418
387,9520.75,2351.2406647205353,72.63639476150274,0.57543837890625,2.38078037109375,2.0582081750035286e-05,0.23512406647205353,0.007263639476150274,1105.3540354311262,7935.9345703125,20.702462557399826
388,9522.7783203125,2352.0585894584656,71.97817787528038,0.574958154296875,2.3807373046875,2.0587490871548654e-05,0.23520585894584656,0.007197817787528038,1106.7921063684262,7935.791015625,20.80774963085048
389,9524.689453125,2352.7152836322784,71.34664803743362,0.574462451171875,2.380700244140625,2.0592899993062018e-05,0.23527152836322784,0.007134664803743362,1108.1337141350305,7935.66748046875,20.9120409242106
